盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,3.24,0,-,-,-,-,2018,12.6,10.7,11.2,4.45,0,4.45,2017,0.6,83.3,0,83.3
2017,0.7,0,0.7,0,0,0,0.7,4.53,0,-,-,-,-,2017,13,10.9,11.7,5.97,0,5.97,2016,1.02,68.6,0,68.6
2016,0.5,0,0.5,0,0,0,0.5,3.24,0,-,-,-,-,2016,12.5,8.48,10.5,4.76,0,4.76,2015,1.02,49,0,49
2015,0.5,0,0.5,0,0,0,0.5,3.24,0,3.34,0.72,0.07,0,2015,11.95,8,10.4,4.81,0,4.81,2014,0.72,69.4,0,69.4
2014,1.2,0,1.2,0,0,0,1.2,7.77,0,8.01,1.71,0.16,0,2014,13.8,11.1,11.9,10.1,0,10.1,2013,0.72,167,0,167
2013,0.5,0,0.5,0,0,0,0.5,3.24,0,3.34,0.86,0.07,0,2013,12.25,10.75,11.3,4.44,0,4.44,2012,0.6,83.3,0,83.3
2012,0.6,0,0.6,0.2,0,0.2,0.8,3.81,12.7,5.24,0.9,0.1,0,2012,13.05,10.75,11.8,5.08,1.69,6.78,2011,0.91,65.9,22,87.9
2011,0.6,0,0.6,0.7,0,0.7,1.3,3.56,41.5,7.95,0.93,0.16,0,2011,16.3,10.8,14.1,4.24,4.95,9.2,2010,1.44,41.7,48.6,90.3
2010,0.55,0,0.55,0,0,0,0.55,0,0,3.36,0.81,0.07,0,2010,15.7,11.55,13.8,4,0,4,2009,0.7,78.6,0,78.6
2009,0.2,0,0.2,0.3,0,0.3,0.5,1.15,17.3,2.97,0.82,0.06,0,2009,14.6,8.6,10.6,1.88,2.82,4.7,2008,0.63,31.7,47.6,79.4
2008,0.3,0,0.3,0.4,0,0.4,0.7,-,-,4,0.9,0.08,0,2008,18.75,7.6,12.5,2.41,3.21,5.62,2007,0.8,37.5,50,87.5
2007,0.35,0,0.35,0.75,0,0.75,1.1,-,-,5.84,0.86,0.12,-,2007,16.65,11.2,14.2,2.46,5.27,7.74,2006,1.32,26.5,56.8,83.3
2006,1.2,0,1.2,0.5,0,0.5,1.7,-,-,8.6,0.91,0.17,-,2006,17.5,11.6,14.2,8.45,3.52,12,2005,1.93,62.2,25.9,88.1
2005,1.5,0,1.5,1,0,1,2.5,-,-,11.5,0.78,0.23,-,2005,22.7,14.35,18.3,8.21,5.47,13.7,2004,3.3,45.5,30.3,75.8
2004,1,0,1,0.5,0,0.5,1.5,-,-,6.57,0.83,0.13,-,2004,25.7,16.5,20.4,4.89,2.45,7.34,2003,1.86,53.8,26.9,80.6
2003,1.5,0,1.5,0,0,0,1.5,-,-,6.57,0.9,0.13,-,2003,19.5,12.95,16.6,9.06,0,9.06,2002,1.72,87.2,0,87.2
2002,1,0,1,0,0,0,1,-,-,0,0,0,-,2002,17.3,6.8,11.1,8.98,0,8.98,2001,0.52,192,0,192
2001,0.63,0,0.63,0,0,0,0.63,-,-,0,0,0,-,2001,10.45,5.4,7.74,8.14,0,8.14,2000,0.73,86.3,0,86.3
2000,0.75,0,0.75,0,0,0,0.75,-,-,0,0,0,-,2000,18.9,5.8,11.4,6.58,0,6.58,1999,0.89,84.3,0,84.3
1999,0.34,0,0.34,0,0.1,0.1,0.44,-,-,0,0,0,-,1999,17.3,9.75,12.7,2.68,0.79,3.47,1998,0.38,89.5,26.3,116
1998,0,0,0,0,0.7,0.7,0.7,-,-,0,0,0,-,1998,19.5,11.1,15,0,4.67,4.67,1997,0.14,0,500,500
1997,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1997,27,13.8,19.7,2.54,2.54,5.09,1996,0.3,167,167,333
1996,0.7,0,0.7,0,0.3,0.3,1,-,-,0,0,0,-,1996,27.4,19.1,22.4,3.12,1.34,4.45,1995,2.17,32.3,13.8,46.1
1995,0.4,0,0.4,0,0.6,0.6,1,-,-,0,0,0,-,1995,42.4,22.3,31,1.29,1.93,3.22,1994,0.87,45.8,68.6,114
1994,0,0,0,0.7,0,0.7,0.7,-,-,0,0,0,-,1994,41.3,25.5,31.3,0,2.23,2.23,1993,0.63,0,110,110
1993,0,0,0,1,0,1,1,-,-,0,0,0,-,1993,39.5,26,30.5,0,3.27,3.27,1992,1.19,0,84.1,84.1
1992,0.3,0,0.3,0.7,0,0.7,1,-,-,0,0,0,-,1992,60,29.5,43.9,0.68,1.6,2.28,1991,1.65,18.1,42.3,60.5
1991,0,0,0,1,0,1,1,-,-,0,0,0,-,1991,56,25.5,45.4,0,2.2,2.2,1990,1.32,0,75.9,75.9
1990,0,0,0,2,0,2,2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,3,0,3,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1,0,1,7.3,0.15,7.45,8.45,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,3,0.3,3.3,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.65,0,0.65,0.61,0.08,0.69,1.33,,,,,,,平均,22.6,13.4,17.7,4.3,1.8,6,平均,1.07,63.1,49.9,113
累計,21.3,0,21.3,20,2.65,22.7,44,,,,,,,累計,,,,,,,累計,30.1,,,
