盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,130,0,-,-,-,-,2018,151,98.3,121,4.14,0,4.14,2017,7.08,70.6,0,70.6
2017,5,0,5,0,0,0,5,130,0,-,-,-,-,2017,179.5,135,160,3.13,0,3.13,2016,7.24,69.1,0,69.1
2016,5,0,5,0,0,0,5,130,0,-,-,-,-,2016,177,124,154,3.24,0,3.24,2015,7.67,65.2,0,65.2
2015,6.7,0,6.7,0,0,0,6.7,163,0,32.9,0.16,28.9,0,2015,214,128.5,172,3.89,0,3.89,2014,8.49,78.9,0,78.9
2014,5.8,0,5.8,0,0,0,5.8,141,0,30.4,0.17,24.9,0,2014,225,155.5,187,3.1,0,3.1,2013,7.32,79.2,0,79.2
2013,5.29,0,5.29,0,0,0,5.29,128,0,30.4,0.19,20.5,0,2013,171.5,102,137,3.87,0,3.87,2012,6.68,79.2,0,79.2
2012,3.49,0,3.49,0,0,0,3.49,84.2,0,16.7,0.15,15.4,0,2012,114.5,70.3,94.4,3.7,0,3.7,2011,4.58,76.3,0,76.3
2011,5.2,0,5.2,0,0,0,5.2,125,0,16.7,0.11,29.1,0,2011,143,63,100,5.18,0,5.18,2010,6.69,77.7,0,77.7
2010,4.2,0,4.2,0,0,0,4.2,100,0,16.7,0.14,21.6,0,2010,143.5,90.3,113,3.73,0,3.73,2009,5.2,80.8,0,80.8
2009,3.5,0,3.5,0.1,0.1,0.2,3.7,76.5,21.9,16.2,0.16,2.7,24.8,2009,103.5,50.6,77.4,4.52,0.26,4.78,2008,4.69,74.6,4.3,78.9
2008,5.5,0,5.5,0.1,0.1,0.2,5.7,-,-,16.2,0.11,3.65,36.5,2008,110,56.5,80.9,6.79,0.25,7.04,2007,7.15,76.9,2.8,79.7
2007,4.5,0,4.5,0.1,0.4,0.5,5,-,-,16.7,0.15,1.92,-,2007,135,94.4,115,3.92,0.44,4.35,2006,5.76,78.1,8.7,86.8
2006,3,0,3,0.5,0,0.5,3.5,-,-,16.7,0.22,0,-,2006,109,62.9,88.1,3.41,0.57,3.97,2005,4.26,70.4,11.7,82.2
2005,2.41,0,2.41,0.48,0,0.48,2.89,-,-,16.7,0.25,0,-,2005,70.7,48.1,55.1,4.37,0.87,5.25,2004,4.2,57.4,11.5,68.9
2004,2.25,0,2.25,0.5,0,0.5,2.75,-,-,13,0.25,0,-,2004,56,37.2,45.6,4.94,1.1,6.03,2003,3.52,63.9,14.2,78.1
2003,2,0,2,0.5,0,0.5,2.5,-,-,2.1,0.05,0,-,2003,49.9,33.2,43.1,4.64,1.16,5.8,2002,3.08,64.9,16.2,81.2
2002,1.25,0,1.25,1.5,0,1.5,2.75,-,-,0,0,0,-,2002,69,38.8,52.2,2.4,2.87,5.27,2001,3.01,41.5,49.8,91.4
2001,2.25,0,2.25,2.25,0,2.25,4.5,-,-,0,0,0,-,2001,127,31.1,76.8,2.93,2.93,5.86,2000,5.46,41.2,41.2,82.4
2000,2,0,2,2.5,0,2.5,4.5,-,-,0,0,0,-,2000,185,89.5,133,1.51,1.89,3.4,1999,5.12,39.1,48.8,87.9
1999,2,0,2,2,0,2,4,-,-,0,0,0,-,1999,207,71,121,1.65,1.65,3.3,1998,4.03,49.6,49.6,99.3
1998,1.5,0,1.5,2,0,2,3.5,-,-,0,0,0,-,1998,187,77,120,1.25,1.67,2.92,1997,5.19,28.9,38.5,67.4
1997,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,1997,235,70.5,144,0.35,1.39,1.73,1996,4.17,12,48,60
1996,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,1996,80,31.7,53.1,0.94,3.77,4.71,1995,4.34,11.5,46.1,57.6
1995,0,0,0,2,0,2,2,-,-,0,0,0,-,1995,79.5,34,53.9,0,3.71,3.71,1994,2.75,0,72.8,72.8
1994,0,0,0,2,0,2,2,-,-,0,0,0,-,1994,90,51,66.1,0,3.03,3.03,1993,3.62,0,55.2,55.2
1993,0,0,0,1.24,0,1.24,1.24,-,-,0,0,0,-,1993,83,36,52.1,0,2.38,2.38,1992,2.15,0,57.8,57.8
1992,0,0,0,1,0,1,1,-,-,0,0,0,-,1992,44.3,29.1,37.8,0,2.64,2.64,1991,1.15,0,87.3,87.3
1991,0,0,0,1,0,1,1,-,-,0,0,0,-,1991,79,24.1,46.1,0,2.17,2.17,1990,1.09,0,91.9,91.9
