盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.36,0,0.36,0,0,0,0.36,5.96,0,-,-,-,-,2018,15.35,12.85,13.6,2.65,0,2.65,2017,0.45,80,0,80
2017,0.32,0,0.32,0,0,0,0.32,5.3,0,-,-,-,-,2017,16.2,12.1,13.7,2.34,0,2.34,2016,0.35,91.4,0,91.4
2016,0.45,0,0.45,0,0,0,0.45,7.46,0,-,-,-,-,2016,15.15,11.45,12.9,3.48,0,3.48,2015,0.75,60,0,60
2015,0.17,0,0.17,0.1,0,0.1,0.27,2.79,16.4,12.8,2.7,0.09,0,2015,18.7,12.1,15.6,1.09,0.64,1.73,2014,0.29,58.6,34.5,93.1
2014,0.3,0,0.3,0.3,0,0.3,0.6,4.78,47.8,32.7,2.7,0.22,0,2014,23.55,15.5,19.2,1.56,1.56,3.12,2013,0.76,39.5,39.5,78.9
2013,0.15,0,0.15,0.15,0,0.15,0.3,2.35,23.5,12.7,1.9,0.08,0,2013,23.8,13.6,16.5,0.91,0.91,1.82,2012,0.43,34.9,34.9,69.8
2012,0.2,0,0.2,0,0,0,0.2,3.14,0,8.11,1.46,0.05,0,2012,16.05,10.05,12.9,1.55,0,1.55,2011,0.35,57.1,0,57.1
2011,0.8,0,0.8,0.3,0,0.3,1.1,12.2,457,48.5,1.83,0.32,0,2011,23.7,9.3,16.5,4.85,1.82,6.67,2010,1.74,46,17.2,63.2
2010,0.4,0,0.4,0.2,0,0.2,0.6,5.97,29.9,34.3,3.59,0.23,0,2010,24.2,10.8,15.6,2.56,1.28,3.85,2009,0.64,62.5,31.2,93.8
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.1,5.88,10.1,0,0,0,2008,-0.16,0,0,0
2008,0.6,0,0.6,0,0,0,0.6,-,-,47.5,2.78,0.32,0,2008,19.3,5.01,11.9,5.03,0,5.03,2007,1.14,52.6,0,52.6
2007,0.25,0,0.25,0,0,0,0.25,-,-,11,2.44,0.07,-,2007,19.5,11.35,15.4,1.63,0,1.63,2006,0.3,83.3,0,83.3
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,16.8,5.69,7.99,0,0,0,2005,0.01,0,0,0
2005,0.2,0,0.2,0,0,0,0.2,-,-,14.8,1.78,0.1,-,2005,11.75,6.4,8.04,2.49,0,2.49,2004,0.56,35.7,0,35.7
2004,0.3,0,0.3,0,0,0,0.3,-,-,19.6,2.16,0.13,-,2004,12.9,7.9,9.92,3.02,0,3.02,2003,0.61,49.2,0,49.2
2003,0.2,0,0.2,0,0,0,0.2,-,-,20.3,2.7,0.14,-,2003,11,5.45,7.94,2.52,0,2.52,2002,0.5,40,0,40
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,8,3.46,5.61,0,0,0,2001,-0.65,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,5.9,2.8,3.76,0,0,0,2000,0.01,0,0,0
2000,0.2,0,0.2,0,0.2,0.2,0.4,-,-,0,0,0,-,2000,12.4,2.89,6.98,2.87,2.87,5.73,1999,0.12,167,167,333
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,16.89,8.5,11,0,0,0,1998,0.01,0,0,0
1998,0,0,0,0.5,0.3,0.8,0.8,-,-,-,-,-,-,1998,19.3,10.95,15.1,0,5.31,5.31,1997,0.73,0,110,110
1997,0,0,0,0.5,0.3,0.8,0.8,-,-,-,-,-,-,1997,29,15.7,21.5,0,3.72,3.72,1996,0.39,0,205,205
1996,0,0,0,0.5,0.3,0.8,0.8,-,-,-,-,-,-,1996,27.3,16.6,21.6,0,3.71,3.71,1995,0.68,0,118,118
1995,0,0,0,1.2,0.6,1.8,1.8,-,-,0,0,0,-,1995,43.9,17.2,28.9,0,6.24,6.24,1994,2.08,0,86.5,86.5
1994,0,0,0,0,1,1,1,-,-,0,0,0,-,1994,47.2,28.8,36,0,2.78,2.78,1993,0.51,0,198,198
1993,0,0,0,0.6,0.6,1.2,1.2,-,-,0,0,0,-,1993,31.8,18.2,22.8,0,5.26,5.26,1992,1.09,0,110,110
1992,0,0,0,1.7,0.5,2.2,2.2,-,-,0,0,0,-,1992,39.7,22,31.8,0,6.92,6.92,1991,1.75,0,126,126
1991,0,0,0,1,1,2,2,-,-,0,0,0,-,1991,53,20.5,37.7,0,5.31,5.31,1990,1.49,0,134,134
1990,0,0,0,1.1,1.1,2.2,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,1.26,0,174,174
1989,0,0,0,1.87,0.13,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1,0,1,3.8,0.2,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,1,0,1,3.25,0.25,3.5,4.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1985,0,0,0,7,0.56,7.56,7.56,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
平均,0.21,0,0.21,0.73,0.21,0.94,1.15,,,,,,,平均,22,11.5,16.1,1.4,1.7,3.1,平均,0.63,33,54.7,87.7
累計,6.9,0,6.9,24.1,7.04,31.1,38,,,,,,,累計,,,,,,,累計,18.2,,,
