盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,64.2,0,-,-,-,-,2018,37.25,23.85,28.7,4.18,0,4.18,2017,1.61,74.5,0,74.5
2017,0.8,0,0.8,0,0,0,0.8,42.8,0,-,-,-,-,2017,28.1,23.6,25.3,3.16,0,3.16,2016,1.26,63.5,0,63.5
2016,1,0,1,0,0,0,1,53.5,0,-,-,-,-,2016,28.5,21.9,24.3,4.12,0,4.12,2015,1.61,62.1,0,62.1
2015,1.2,0,1.2,0,0.2,0.2,1.4,63,105,203,1.84,2.71,0,2015,34.95,24.25,30.6,3.92,0.65,4.58,2014,2.25,53.3,8.9,62.2
2014,1.3,0,1.3,0,0.2,0.2,1.5,66.9,103,216,2.99,2.88,0,2014,35,29.4,31.8,4.09,0.63,4.72,2013,1.5,86.7,13.3,100
2013,1.3,0,1.3,0.2,0,0.2,1.5,65.6,101,244,2.8,3.25,0,2013,35.15,29.95,32.7,3.97,0.61,4.59,2012,1.73,75.1,11.6,86.7
2012,1.7,0,1.7,0.3,0,0.3,2,83.3,147,316,2.85,4.21,0,2012,38.55,28.1,33.1,5.14,0.91,6.05,2011,2.26,75.2,13.3,88.5
2011,2,0,2,0.3,0,0.3,2.3,95.1,143,353,2.75,4.7,0,2011,52.2,28.5,41.1,4.87,0.73,5.6,2010,2.7,74.1,11.1,85.2
2010,1.3,0,1.3,0.2,0,0.2,1.5,60.6,93.2,226,2.79,3.01,0,2010,52.2,29.55,38.7,3.36,0.52,3.88,2009,1.74,74.7,11.5,86.2
2009,0.8,0,0.8,0.2,0,0.2,1,36.6,91.4,147,3.19,1.97,0,2009,43.3,18.9,33.4,2.39,0.6,2.99,2008,1.01,79.2,19.8,99
2008,1.8,0,1.8,0.2,0,0.2,2,-,-,289,2.54,3.85,0,2008,57.9,15.35,37.1,4.85,0.54,5.39,2007,2.54,70.9,7.9,78.7
2007,1.3,0,1.3,0.3,0,0.3,1.6,-,-,225,2.69,2.99,-,2007,48.45,25.1,34.5,3.77,0.87,4.64,2006,1.92,67.7,15.6,83.3
2006,1,0,1,0.6,0,0.6,1.6,-,-,212,2.53,2.82,-,2006,30.7,20.55,25.1,3.99,2.39,6.38,2005,2.04,49,29.4,78.4
2005,1,0,1,0.8,0,0.8,1.8,-,-,221,2.39,2.94,-,2005,26.5,17.05,22.1,4.53,3.63,8.16,2004,2.43,41.2,32.9,74.1
2004,0.5,0,0.5,0.5,0.2,0.7,1.2,-,-,114,2.77,1.52,-,2004,27.2,15.8,21.4,2.32,3.25,5.57,2003,1.17,42.6,59.6,102
2003,0.3,0,0.3,0.3,0.4,0.7,1,-,-,64,2.75,0.85,-,2003,19.7,10.05,14.6,2.06,4.8,6.86,2002,0.7,42.9,100,143
2002,0.2,0,0.2,0,0.5,0.5,0.7,-,-,0,0,0,-,2002,18.5,9.05,13.1,1.52,3.81,5.33,2001,0.23,87,217,304
2001,0.2,0,0.2,0,0.4,0.4,0.6,-,-,0,0,0,-,2001,30.9,8.6,17.6,1.13,2.27,3.4,2000,0.07,286,571,857
2000,0.3,0,0.3,0.3,0.9,1.2,1.5,-,-,0,0,0,-,2000,85,21.7,45.3,0.66,2.65,3.31,1999,1.16,25.9,103,129
1999,0.3,0,0.3,0,0.7,0.7,1,-,-,0,0,0,-,1999,77,22.2,42.5,0.71,1.65,2.35,1998,0.42,71.4,167,238
1998,0.3,0,0.3,0.5,0.7,1.2,1.5,-,-,0,0,0,-,1998,40,19,28.1,1.07,4.27,5.34,1997,1.38,21.7,87,109
1997,0.2,0,0.2,0.3,0.5,0.8,1,-,-,0,0,0,-,1997,53,27.5,40.5,0.49,1.97,2.47,1996,0.64,31.2,125,156
1996,0.3,0,0.3,0.3,0.6,0.9,1.2,-,-,0,0,0,-,1996,33.2,22.4,27.9,1.08,3.23,4.31,1995,1.53,19.6,58.8,78.4
