盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.7,0,1.7,0,0,0,1.7,6.76,0,-,-,-,-,2018,34.4,27.4,31.1,5.47,0,5.47,2017,2.27,74.9,0,74.9
2017,2.2,0,2.2,0,0,0,2.2,8.75,0,-,-,-,-,2017,38.95,33,36,6.11,0,6.11,2016,3.13,70.3,0,70.3
2016,1.7,0,1.7,0.3,0,0.3,2,6.57,11.6,-,-,-,-,2016,41.6,33.2,37,4.6,0.81,5.41,2015,2.85,59.6,10.5,70.2
2015,1.6,0,1.6,0.3,0,0.3,1.9,6,11.2,26.2,2.7,0.44,0,2015,58,29.65,40,4,0.75,4.75,2014,2.59,61.8,11.6,73.4
2014,1.4,0,1.4,0.3,0,0.3,1.7,5.1,10.9,21.6,2.7,0.36,0,2014,32.1,28.1,29.8,4.7,1.01,5.71,2013,2.19,63.9,13.7,77.6
2013,1.4,0,1.4,0.3,0,0.3,1.7,4.95,10.6,19.1,2.7,0.32,0,2013,32.2,23.4,26.9,5.2,1.11,6.31,2012,2,70,15,85
2012,1.2,0,1.2,0.3,0,0.3,1.5,4.12,10.3,18.2,2.7,0.3,0,2012,27.4,21.75,23.8,5.04,1.26,6.3,2011,1.96,61.2,15.3,76.5
2011,1.2,0,1.2,1,0,1,2.2,3.74,31.2,19.3,1.97,0.32,0,2011,37.8,21.25,30.4,3.94,3.29,7.23,2010,3.14,38.2,31.8,70.1
2010,1.5,0,1.5,0.5,0,0.5,2,0,14.9,23.9,2.7,0.4,0,2010,40.7,31.5,35.7,4.21,1.4,5.61,2009,2.98,50.3,16.8,67.1
2009,0.3,0,0.3,1.3,0,1.3,1.6,0.79,34.2,19.8,2.7,0.33,0,2009,41,16.3,27.5,1.09,4.73,5.83,2008,2.8,10.7,46.4,57.1
2008,1,0,1,0.5,0,0.5,1.5,-,-,13.9,2.7,0.23,0,2008,30.5,15.25,22.8,4.38,2.19,6.57,2007,2.06,48.5,24.3,72.8
