盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,2.25,0,-,-,-,-,2018,36.7,30.95,33.3,4.51,0,4.51,2017,1.7,88.2,0,88.2
2017,1.22,0,1.22,0,0,0,1.22,1.83,0,-,-,-,-,2017,32,25.7,28.4,4.3,0,4.3,2016,1.37,89.1,0,89.1
2016,1.2,0,1.2,0,0,0,1.2,1.8,0,-,-,-,-,2016,27.8,24.4,26.1,4.6,0,4.6,2015,1.23,97.6,0,97.6
2015,1.1,0,1.1,0,0,0,1.1,1.65,0,1.77,0.9,0.09,0,2015,28.95,22.2,26.2,4.19,0,4.19,2014,1.31,84,0,84
2014,1.07,0,1.07,0,0,0,1.07,1.6,0,1.79,0.92,0.09,0,2014,32.3,25.05,27.8,3.85,0,3.85,2013,1.29,82.9,0,82.9
2013,1.01,0,1.01,0,0,0,1.01,1.52,0,1.93,0.89,0.1,0,2013,34.4,22.1,25.6,3.95,0,3.95,2012,1.44,70.1,0,70.1
2012,1.01,0,1.01,0,0,0,1.01,1.52,0,1.51,0.9,0.08,0,2012,25.5,16.95,19.8,5.09,0,5.09,2011,1.12,90.2,0,90.2
2011,1.01,0,1.01,0,0,0,1.01,1.52,0,1.53,0.9,0.09,0,2011,20.3,16.3,18.3,5.52,0,5.52,2010,1.13,89.4,0,89.4
2010,0.74,0,0.74,0,0,0,0.74,1.1,0,1.13,0.92,0.06,0,2010,22.8,17.2,19.8,3.71,0,3.71,2009,0.69,107,0,107
2009,0.78,0,0.78,0,0,0,0.78,1.55,0,1.83,1.01,0.09,0,2009,21.6,10.9,15.8,4.96,0,4.96,2008,0.92,85.2,0,85.2
2008,0.68,0,0.68,0,0,0,0.68,-,-,1.4,0.9,0.04,0,2008,19.85,9.5,14.5,4.68,0,4.68,2007,0.79,86.1,0,86.1
2007,0.75,0,0.75,0,0,0,0.75,-,-,1.58,0.9,0.09,-,2007,23.2,12.45,16.7,4.5,0,4.5,2006,0.9,83.3,0,83.3
2006,0.5,0,0.5,0,0,0,0.5,-,-,1.02,0.9,0.04,-,2006,17,9.6,11.1,4.49,0,4.49,2005,0.57,87.7,0,87.7
2005,0.57,0,0.57,0,0,0,0.57,-,-,1.24,0.9,0.1,-,2005,14,8.6,10.4,5.49,0,5.49,2004,0.7,81.4,0,81.4
2004,0.8,0,0.8,0,0,0,0.8,-,-,1.8,0.93,0.14,-,2004,14.95,9.1,11.3,7.06,0,7.06,2003,0.98,81.6,0,81.6
2003,0.8,0,0.8,0,0,0,0.8,-,-,1.55,0.9,0,-,2003,18.2,11,12.7,6.29,0,6.29,2002,0.87,92,0,92
2002,0.9,0,0.9,0,0,0,0.9,-,-,0,0,0,-,2002,29.4,11.95,17.5,5.16,0,5.16,2001,1.13,79.6,0,79.6
2001,0.25,0,0.25,0.25,0,0.25,0.5,-,-,0,0,0,-,2001,26.8,11.5,17.1,1.46,1.46,2.93,2000,0.33,75.8,75.8,152
2000,0,0,0,1,0,1,1,-,-,0,0,0,-,2000,171,20.2,45.7,0,2.19,2.19,1999,1.16,0,86.2,86.2
1999,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.94,0,85.1,85.1
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,1.08,0,0,0
平均,0.76,0,0.76,0.1,0,0.1,0.85,,,,,,,平均,32.5,16.6,21,4.4,0.2,4.6,平均,1.03,73.9,11.8,85.6
累計,15.9,0,15.9,2.05,0,2.05,17.9,,,,,,,累計,,,,,,,累計,21.6,,,
