盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.28,0,0.28,0.28,0,0.28,0.55,1.34,13.5,-,-,-,-,2018,16.05,14.25,15.2,1.82,1.83,3.65,2017,1.14,24.2,24.3,48.5
2017,0.2,0,0.2,0.8,0,0.8,1,0.9,36,-,-,-,-,2017,17.55,15.35,16.5,1.21,4.86,6.07,2016,1.11,18,72.1,90.1
2016,0.18,0,0.18,0.72,0,0.72,0.9,0.76,30.3,-,-,-,-,2016,19.45,15.85,17.7,1.01,4.06,5.07,2015,1.09,16.5,66.1,82.6
2015,0.18,0,0.18,0.72,0,0.72,0.9,0.71,28.2,7.27,1.84,0.04,0,2015,22.8,18,20.3,0.89,3.55,4.44,2014,1.01,17.8,71.3,89.1
2014,0.14,0,0.14,0.6,0,0.6,0.74,0.51,22.2,5.63,1.85,0.03,0,2014,22.65,18.75,19.7,0.7,3.04,3.74,2013,0.82,16.8,73.2,90
2013,0.15,0,0.15,0.56,0,0.56,0.71,0.53,19.6,5.13,1.84,0.03,0,2013,20.6,18.5,19.3,0.78,2.9,3.68,2012,0.8,18.8,70,88.8
2012,0.11,0,0.11,0.5,0,0.5,0.61,0.37,16.7,4.19,1.84,0.02,0,2012,21.9,17.95,19.6,0.56,2.55,3.11,2011,0.68,16.2,73.5,89.7
2011,0.1,0,0.1,0.8,0,0.8,0.9,0.31,24.7,5.73,1.95,0.03,0,2011,33.95,17.7,25.4,0.39,3.15,3.55,2010,0.95,10.5,84.2,94.7
2010,0.12,0,0.12,0.9,0,0.9,1.02,0.34,25.5,5.96,1.85,0.03,0,2010,35.6,22.8,27.9,0.43,3.22,3.65,2009,1.14,10.5,78.9,89.5
2009,0.1,0,0.1,1,0,1,1.1,0.26,25.8,5.84,1.81,0.03,0,2009,34,16.7,24.9,0.4,4.02,4.42,2008,1.25,8,80,88
2008,0.14,0,0.14,1,0,1,1.14,-,-,5.5,1.8,0.03,0,2008,44.6,14.8,29.3,0.48,3.41,3.89,2007,1.31,10.7,76.3,87
2007,0.24,0,0.24,2.4,0,2.4,2.64,-,-,10.3,1.8,0.05,-,2007,45.9,26,35.2,0.68,6.82,7.5,2006,3.03,7.9,79.2,87.1
2006,0.11,0,0.11,0.7,0,0.7,0.81,-,-,2.95,1.01,0.01,-,2006,40.2,20.8,30.1,0.37,2.32,2.69,2005,1.66,6.6,42.2,48.8
2005,0.14,0,0.14,0.85,0,0.85,0.99,-,-,3.32,1.73,0.02,-,2005,27.9,17,21.7,0.65,3.92,4.56,2004,1.18,11.9,72,83.9
2004,0.13,0,0.13,0.6,0,0.6,0.73,-,-,2.31,1.8,0.01,-,2004,26.6,16.3,18.8,0.69,3.19,3.88,2003,0.84,15.5,71.4,86.9
2003,0.21,0,0.21,0.8,0,0.8,1.01,-,-,2.96,1.8,0.01,-,2003,20.3,13.8,16.9,1.24,4.73,5.97,2002,1.16,18.1,69,87.1
2002,0.18,0,0.18,1.2,0,1.2,1.38,-,-,0,0,0,-,2002,107,14.8,65.7,0.27,1.83,2.1,2001,1.69,10.7,71,81.7
2001,0.14,0,0.14,1.1,0,1.1,1.24,-,-,0,0,0,-,2001,108,89,96.8,0.14,1.14,1.28,2000,2.58,5.4,42.6,48.1
2000,0.16,0,0.16,0.9,0,0.9,1.06,-,-,0,0,0,-,2000,149,101.5,133,0.12,0.68,0.8,1999,2.46,6.5,36.6,43.1
1999,0,0,0,1.06,0,1.06,1.06,-,-,0,0,0,-,1999,216,119,155,0,0.68,0.68,1998,2.42,0,43.8,43.8
1998,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1998,145,84,112,0.45,0,0.45,1997,1.86,26.9,0,26.9
1997,0,0,0,0.05,0.95,1,1,-,-,-,-,-,-,1997,93,61,77.3,0,1.29,1.29,1996,1.66,0,60.2,60.2
1996,0,0,0,0.2,0.8,1,1,-,-,0,0,0,-,1996,66.5,45.2,55.9,0,1.79,1.79,1995,1.48,0,67.6,67.6
1995,0.7,0,0.7,0,0.5,0.5,1.2,-,-,0,0,0,-,1995,54,22.5,37.4,1.87,1.34,3.21,1994,1.65,42.5,30.3,72.8
1994,1,0,1,0,0.5,0.5,1.5,-,-,0,0,0,-,1994,72,39.79,50.2,1.99,1,2.99,1993,1.36,73.3,36.7,110
1993,0.75,0,0.75,0.75,0,0.75,1.5,-,-,0,0,0,-,1993,68,38.29,52.5,1.43,1.43,2.86,1992,1.4,53.7,53.7,108
1992,1,0,1,0.35,0.15,0.5,1.5,-,-,0,0,0,-,1992,103,43,72.4,1.38,0.69,2.07,1991,1.84,54.4,27.2,81.6
1991,0,0,0,2.6,0.2,2.8,2.8,-,-,0,0,0,-,1991,118,56.5,75.2,0,3.73,3.73,1990,2,0,140,140
1990,1.04,0,1.04,0,0,0,1.04,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1988,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
