盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.58,0,0.58,0,0,0,0.58,9.12,0,-,-,-,-,2018,24.55,20.15,22.4,2.59,0,2.59,2017,1.56,37.2,0,37.2
2017,0.5,0,0.5,0,0,0,0.5,7.86,0,-,-,-,-,2017,29.45,22.15,26.3,1.9,0,1.9,2016,0.91,54.9,0,54.9
2016,0.9,0,0.9,0,0,0,0.9,14.2,0,-,-,-,-,2016,31.75,26,28.2,3.2,0,3.2,2015,2.29,39.3,0,39.3
2015,0.7,0,0.7,0,0,0,0.7,11,0,8.36,0.38,0.02,0,2015,46.7,24.6,36.7,1.91,0,1.91,2014,1.51,46.4,0,46.4
2014,0.7,0,0.7,0,0,0,0.7,11,0,9.61,0.41,0.02,0,2014,56.3,41.4,48,1.46,0,1.46,2013,1.62,43.2,0,43.2
2013,0.8,0,0.8,0,0,0,0.8,12.6,0,13.3,0.45,0.19,0,2013,57.4,44.8,50.9,1.57,0,1.57,2012,1.89,42.3,0,42.3
2012,1,0,1,0,0,0,1,15.7,0,16,0.45,0.82,0,2012,64.2,45.35,53.9,1.86,0,1.86,2011,2.28,43.9,0,43.9
2011,1,0,1,0,0,0,1,15.7,0,18.4,0.45,1.84,0,2011,78.7,45.3,62.4,1.6,0,1.6,2010,2.62,38.2,0,38.2
2010,0.35,0,0.35,0,0,0,0.35,5.5,0,5.07,0.45,0.51,0,2010,65.2,27.75,43.5,0.8,0,0.8,2009,0.72,48.5,0,48.5
2009,0.08,0,0.08,0,0,0,0.08,1.26,0,1.79,0.45,0.18,0,2009,42.6,11.7,28.8,0.28,0,0.28,2008,0.26,30.8,0,30.8
2008,0.6,0,0.6,0.15,0,0.15,0.75,-,-,13.9,0.45,1.39,0,2008,48.95,11.1,29.2,2.04,0.51,2.56,2007,2.13,28,7,35
2007,0.84,0,0.84,0.15,0,0.15,0.99,-,-,13.4,0.45,1.34,-,2007,45.5,28.25,37,2.28,0.4,2.68,2006,2.09,40.4,7.1,47.5
2006,1.5,0,1.5,0.15,0,0.15,1.65,-,-,-,-,-,-,2006,42.75,28.5,34.9,4.29,0.43,4.72,2005,4.01,37.4,3.7,41.1
2005,1.85,0,1.85,0.15,0,0.15,2,-,-,23.6,0.42,2.36,-,2005,41.95,31.9,36.2,5.11,0.41,5.52,2004,4.1,45.1,3.7,48.8
2004,2.35,0,2.35,0.15,0,0.15,2.5,-,-,33.7,0.43,3.37,-,2004,52.5,28.2,38.7,6.08,0.39,6.47,2003,4.48,52.5,3.3,55.8
2003,1.5,0,1.5,0,0,0,1.5,-,-,24.8,0.45,2.48,-,2003,48,33.4,41.7,3.6,0,3.6,2002,3.03,49.5,0,49.5
2002,0.2,0,0.2,0.6,0,0.6,0.8,-,-,0,0,0,-,2002,47,15.3,24.8,0.81,2.42,3.22,2001,1.76,11.4,34.1,45.5
2001,0.7,0,0.7,0.5,0,0.5,1.2,-,-,-,-,-,-,2001,24.3,11.9,16.9,4.15,2.96,7.11,2000,2.15,32.6,23.3,55.8
2000,0.51,0,0.51,0.51,0,0.51,1.01,-,-,0,0,0,-,2000,31.4,18.6,23.4,2.16,2.16,4.32,1999,2.38,21.2,21.2,42.5
1999,2,0,2,1,0,1,3,-,-,0,0,0,-,1999,48.9,21.1,35,5.72,2.86,8.58,1998,4.2,47.6,23.8,71.4
1998,1,0,1,2,0,2,3,-,-,-,-,-,-,1998,73.5,37.4,53.4,1.87,3.75,5.62,1997,4.6,21.7,43.5,65.2
1997,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,1997,80.5,30.2,52.6,0.95,0.95,1.9,1996,1.45,34.5,34.5,69
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,1996,31.2,18.3,23.9,0,0,0,1995,-0.77,0,0,0
1995,0,0,0,0,0,0,0,-,-,0,0,0,-,1995,24.5,15,19.2,0,0,0,1994,-0.27,0,0,0
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,1994,27.6,16.39,20,0,0,0,1993,-0.52,0,0,0
1993,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,1993,32.4,17.6,23.8,0,2.52,2.52,1992,0.92,0,65.1,65.1
1992,0.5,0,0.5,0.67,0.08,0.75,1.25,-,-,0,0,0,-,1992,46.4,23.6,35,1.43,2.14,3.57,1991,1.43,35,52.2,87.2
1991,0,0,0,0.22,0.23,0.45,0.45,-,-,0,0,0,-,1991,46.4,17.1,34.6,0,1.3,1.3,1990,0.68,0,66.3,66.3
1990,0.5,0,0.5,0.38,0.32,0.7,1.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0.5,0,0.5,0.86,0.14,1,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,1.9,0,1.9,1,0.15,1.15,3.05,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
