盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.2,0,2.2,0,0,0,2.2,36.7,0,-,-,-,-,2018,48.25,36.75,43.1,5.11,0,5.11,2017,3.67,59.9,0,59.9
2017,1,0,1,0,0,0,1,16.7,0,-,-,-,-,2017,41.35,32.05,35.1,2.85,0,2.85,2016,2.92,34.2,0,34.2
2016,1.5,0,1.5,0.5,0,0.5,2,23.8,79.4,-,-,-,-,2016,39,29.5,33.5,4.47,1.49,5.96,2015,2.01,74.6,24.9,99.5
2015,3.3,0,3.3,0,0,0,3.3,52.4,0,7.6,0.15,0.01,0,2015,46.75,30.1,39.6,8.33,0,8.33,2014,3.16,104,0,104
2014,2.8,0,2.8,0,0,0,2.8,44.5,0,7.6,0.14,0.01,0,2014,56.2,41.1,47,5.96,0,5.96,2013,3.32,84.3,0,84.3
2013,2,0,2,0,0,0,2,31.7,0,10,0.17,0.01,0,2013,63.3,37.1,48,4.17,0,4.17,2012,3.69,54.2,0,54.2
2012,4,0,4,0,0,0,4,63.1,0,6,0.08,0.75,0,2012,79.5,51.9,67.1,5.96,0,5.96,2011,4.67,85.6,0,85.6
2011,2.25,0,2.25,0,0,0,2.25,34.8,0,6,0.11,0.9,0,2011,79,61,71.1,3.16,0,3.16,2010,3.68,61.1,0,61.1
2010,2.4,0,2.4,0.99,0,0.99,3.39,32.3,133,6,0.12,2.51,0,2010,82.6,63,71.7,3.35,1.38,4.73,2009,3.64,66,27.3,93.2
2009,1.3,0,1.3,1,0,1,2.3,15.7,120,6,0.18,1.07,3.25,2009,70.3,32.6,55.1,2.36,1.82,4.18,2008,2.73,47.6,36.6,84.2
2008,2,0,2,1,0,1,3,-,-,6,0.16,0,11.6,2008,92.9,27.1,63.8,3.13,1.57,4.7,2007,3.54,56.5,28.2,84.7
2007,1.75,0,1.75,0.5,0,0.5,2.25,-,-,6,0.23,0,-,2007,114.5,34.6,61.7,2.83,0.81,3.64,2006,2.65,66,18.9,84.9
2006,1.5,0,1.5,1,0,1,2.5,-,-,6,0.21,0,-,2006,44.95,28.2,35.1,4.28,2.85,7.13,2005,3.16,47.5,31.6,79.1
2005,1,0,1,1,0,1,2,-,-,3,0.12,0,-,2005,50.7,37.25,44.1,2.27,2.27,4.53,2004,3.01,33.2,33.2,66.4
2004,2,0,2,1,0,1,3,-,-,0,0,0,-,2004,65,45.6,51.9,3.86,1.93,5.78,2003,3.33,60.1,30,90.1
2003,1.5,0,1.5,1,0,1,2.5,-,-,0,0,0,-,2003,58.5,38.3,49.5,3.03,2.02,5.05,2002,3.82,39.3,26.2,65.4
2002,1,0,1,1,0,1,2,-,-,0,0,0,-,2002,58.5,34.6,48.1,2.08,2.08,4.16,2001,2.45,40.8,40.8,81.6
2001,0.5,0,0.5,2.5,0,2.5,3,-,-,0,0,0,-,2001,94,27.4,52.7,0.95,4.75,5.7,2000,3.27,15.3,76.5,91.7
2000,1,0,1,3,0,3,4,-,-,0,0,0,-,2000,264,46.7,147,0.68,2.03,2.71,1999,5.22,19.2,57.5,76.6
1999,1,0,1,3,0,3,4,-,-,0,0,0,-,1999,221,103,155,0.65,1.94,2.59,1998,4.75,21.1,63.2,84.2
1998,0,0,0,2,3,5,5,-,-,-,-,-,-,1998,247,94,157,0,3.19,3.19,1997,4.74,0,106,106
1997,0,0,0,4,1,5,5,-,-,-,-,-,-,1997,325,95,192,0,2.6,2.6,1996,5.77,0,86.7,86.7
1996,0.5,0,0.5,1.5,0,1.5,2,-,-,-,-,-,-,1996,112.5,29,62.2,0.8,2.41,3.21,1995,2.29,21.8,65.5,87.3
1995,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1995,33.5,28.8,31.4,0,4.78,4.78,1994,1.64,0,91.7,91.7
1994,0.2,0,0.2,0.8,0,0.8,1,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,1.63,12.3,49.2,61.5
1993,1,0,1,0,0,0,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,1.45,0,1.45,1.05,0.15,1.2,2.65,,,,,,,平均,99.5,45.2,69.3,2.9,1.7,4.6,平均,3.39,44.2,35.7,79.9
累計,37.7,0,37.7,27.3,4,31.3,69,,,,,,,累計,,,,,,,累計,84.8,,,
