18Q1,53.1,38,5.06,5.08,+0.02,+0.4,0.16,0.15,0.55,-4.25,3.3,0,-0.39,-3.7,2.84,2.44,5.08,0.03
2017,52.6,30,4.48,5.06,+0.58,+12.9,-1.69,-1.84,-9,-18.6,25.5,0,-2.09,-27.6,4.93,2.84,-20.6,-0.35
2016,62.4,30,4.62,4.48,-0.14,-3,-2.53,-2.56,0.66,-17.7,16.9,0,-0.14,-17.1,5.06,4.93,2.54,-0.41
2015,62.9,28,5.66,4.62,-1.04,-18.4,-4.97,-4.97,0.18,-9.27,8.38,0,-0.71,-9.09,5.77,5.06,1.01,-0.79
2014,62.9,26,7.09,5.66,-1.43,-20.2,-6.27,-6.22,-4.58,-5.19,11.6,0,1.79,-9.77,3.98,5.77,-17.9,-0.99
2013,63.2,26,6.73,7.09,+0.36,+5.3,-8.5,-8.4,-3.69,-0.85,4.51,0,-0.02,-4.54,4.01,3.98,-8.36,-1.33
2012,63.2,28,4.28,6.73,+2.45,+57.2,-7.53,-7.71,3.03,-3.93,0.54,0,-0.35,-0.9,4.36,4.01,10.7,-1.22
2011,50.7,34,8.02,4.28,-3.74,-46.6,0.22,0.05,5.94,-4.42,0.8,0,2.32,1.52,2.04,4.36,29.7,0.01
2010,,-,6.74,8.02,+1.28,+19,,,,,,,,,,,-,
2009,,-,2.83,6.74,+3.91,+138.2,,,,,,,,,,,-,
2008,,-,5.81,2.83,-2.98,-51.3,,,,,,,,,,,-,
2007,,-,4.66,5.81,+1.15,+24.7,,,,,,,,,,,-,
2006,,-,4.35,4.66,+0.31,+7.1,,,,,,,,,,,-,
2005,,-,9.4,4.35,-5.05,-53.7,,,,,,,,,,,-,
2004,,-,6.25,9.4,+3.15,+50.4,,,,,,,,,,,-,
2003,,-,3.22,6.25,+3.03,+94.1,,,,,,,,,,,-,
2002,,-,0.87,3.22,+2.35,+270.1,,,,,,,,,,,-,
2001,,-,2.2,0.87,-1.33,-60.5,,,,,,,,,,,-,
2000,,-,8.05,2.2,-5.85,-72.7,,,,,,,,,,,-,
1999,,-,7.75,8.05,+0.3,+3.9,,,,,,,,,,,-,
1998,,-,13.1,7.75,-5.35,-40.8,,,,,,,,,,,-,
1997,,-,17.3,13.1,-4.2,-24.3,,,,,,,,,,,-,
1996,,-,18.6,17.3,-1.3,-7,,,,,,,,,,,-,
1995,,-,35.7,18.6,-17.1,-47.9,,,,,,,,,,,-,
1994,,-,22,35.7,+13.7,+62.3,,,,,,,,,,,-,
1993,,-,17.7,22,+4.3,+24.3,,,,,,,,,,,-,
1992,,-,29.9,17.7,-12.2,-40.8,,,,,,,,,,,-,
1991,,-,31.5,29.9,-1.6,-5.1,,,,,,,,,,,-,
