18Q1,13.3,74,22.2,20.55,-1.65,-7.4,0.61,0.5,1.63,-0.04,0,-0.01,1.59,1.59,3.42,5.01,436,0.38
2017,13.2,60,20.5,22.2,+1.7,+8.3,2.59,2.16,0.89,-1.73,-1.59,-0.04,-2.47,-0.84,5.89,3.42,49.3,1.63
2016,13.3,64,23.45,20.5,-2.95,-12.6,2.41,2,3.52,1.86,-2.39,0,3,5.38,2.89,5.89,193,1.5
2015,13.2,70,12.7,23.45,+10.75,+84.6,4.16,3.71,4.18,-1.13,-1.33,0,1.72,3.05,1.17,2.89,212,2.8
2014,13.3,51,10.85,12.7,+1.85,+17.1,1.98,1.74,0.18,-0.89,-1.06,0,-1.77,-0.7,2.94,1.17,12.6,1.31
2013,13.3,55,9.69,10.85,+1.16,+12,1.71,1.37,3.54,-0.4,-0.66,0,2.48,3.14,0.46,2.94,208,1.03
2012,,-,8.79,9.69,+0.9,+10.2,,,,,,,,,,,-,
2011,,-,17.7,8.79,-8.91,-50.3,,,,,,,,,,,-,
2010,,-,8.85,17.7,+8.85,+100,,,,,,,,,,,-,
2009,,-,6.1,8.85,+2.75,+45.1,,,,,,,,,,,-,
2008,,-,9.27,6.1,-3.17,-34.2,,,,,,,,,,,-,
2007,13.7,49,7.6,9.27,+1.67,+22,1.06,0.75,0.79,-0.25,-0.44,-0.02,0.09,0.54,0.96,1.05,82.7,0.55
2006,14.6,43,5.97,7.6,+1.63,+27.3,0.88,0.51,0.8,-0.29,-1.56,0.01,-1.04,0.52,1.99,0.96,32,0.35
2005,17,38,7.1,5.97,-1.13,-15.9,-0.4,-0.54,1.12,1.31,-0.99,0.05,1.5,2.43,0.49,1.99,47.3,-0.32
2004,,-,7.6,7.1,-0.5,-6.6,,,,,,,,,,,-,
2003,,-,7.5,7.6,+0.1,+1.3,,,,,,,,,,,-,
2002,,-,5.65,7.5,+1.85,+32.7,,,,,,,,,,,-,
2001,18.8,36,3.51,5.65,+2.14,+61,0.8,0.86,2.79,0.02,-4.31,0.01,-1.48,2.82,2.13,0.65,28.5,0.46
2000,18.8,23,8.9,3.51,-5.39,-60.6,-2.5,-1.96,2.69,-2.61,1.46,0.08,1.62,0.08,0.49,2.11,19,-1.04
1999,20.2,30,21.1,9.7,-11.4,-54,0.05,-0.04,-1.69,-0.19,-0.04,0,-1.93,-1.88,2.41,0.49,-12.1,-0.02
1998,16.4,49,35.4,21.1,-14.3,-40.4,2.36,1.95,3.58,6.52,0.41,-13,-2.53,10.1,5.26,2.73,25.8,1.19
1997,13.1,60,26.9,35.4,+8.5,+31.6,4.11,3.76,3.8,1.38,-2.28,0,2.9,5.18,2.2,5.11,40.5,2.87
1996,,-,23.8,26.9,+3.1,+13,,,,,,,,,,,-,
1995,,-,44.8,23.8,-21,-46.9,,,,,,,,,,,-,
1994,,-,59,44.8,-14.2,-24.1,,,,,,,,,,,-,
1993,,-,42,59,+17,+40.5,,,,,,,,,,,-,
1992,,-,40.6,42,+1.4,+3.4,,,,,,,,,,,-,
