18Q1,9.2,43,20.65,43,+22.35,+108.2,-0.02,-0.03,-0.04,0.03,,0,-0.01,-0.01,13,13,-144,-0.03
2017,9.82,43,15.75,20.65,+4.9,+31.1,-0.07,-0.07,-0.05,0.09,-0.46,0,-0.42,0.04,13.5,13,-39,-0.07
2016,9.1,49,13.45,15.75,+2.3,+17.1,0.3,0.25,-0.06,0.62,-0.46,0,0.1,0.56,13.4,13.5,-30.4,0.28
2015,6.38,49,14.6,13.45,-1.15,-7.9,0,0.01,-0.03,0.09,-0.46,0,-0.4,0.06,13.8,13.4,-19.8,0.01
2014,7.69,49,15.4,14.6,-0.8,-5.2,0.01,0.01,-0.16,0.13,-0.45,0,-0.48,-0.03,14.3,13.8,-96.6,0.01
2013,8.18,51,14.8,15.4,+0.6,+4.1,0.02,0.02,0.12,-0.76,-0.45,0,-1.09,-0.64,15.3,14.3,77.9,0.02
2012,,-,20.5,14.8,-5.7,-27.8,,,,,,,,,,,-,
2011,,-,41,20.5,-20.5,-50,,,,,,,,,,,-,
2010,,-,27.25,41,+13.75,+50.5,,,,,,,,,,,-,
2009,,-,10.6,27.25,+16.65,+157.1,,,,,,,,,,,-,
2008,,-,12.3,10.6,-1.7,-13.8,,,,,,,,,,,-,
2007,,-,13.05,12.3,-0.75,-5.7,,,,,,,,,,,-,
2006,,-,8.8,13.05,+4.25,+48.3,,,,,,,,,,,-,
2005,,-,11.2,8.8,-2.4,-21.4,,,,,,,,,,,-,
2004,,-,9.6,11.2,+1.6,+16.7,,,,,,,,,,,-,
2003,,-,9.2,9.6,+0.4,+4.3,,,,,,,,,,,-,
2002,,-,14.2,9.2,-5,-35.2,,,,,,,,,,,-,
2001,,-,8.5,14.2,+5.7,+67.1,,,,,,,,,,,-,
2000,,-,10.6,8.5,-2.1,-19.8,,,,,,,,,,,-,
1999,,-,18.1,10.6,-7.5,-41.4,,,,,,,,,,,-,
1998,,-,45.1,18.1,-27,-59.9,,,,,,,,,,,-,
1997,,-,40.6,45.1,+4.5,+11.1,,,,,,,,,,,-,
1996,,-,41.9,40.6,-1.3,-3.1,,,,,,,,,,,-,
1995,,-,61,41.9,-19.1,-31.3,,,,,,,,,,,-,
1994,,-,68,61,-7,-10.3,,,,,,,,,,,-,
1993,,-,68.5,68,-0.5,-0.7,,,,,,,,,,,-,
1992,,-,108.5,68.5,-40,-36.9,,,,,,,,,,,-,
1991,,-,63,108.5,+45.5,+72.2,,,,,,,,,,,-,
