18Q1,18,51,11.85,10.8,-1.05,-8.9,0.37,0.31,0.61,-1.52,-0.7,0,-1.61,-0.91,6.12,4.51,17.5,0.17
2017,18.1,49,11.1,11.85,+0.75,+6.8,2.08,1.65,5.46,-4.99,0.26,0,0.73,0.47,5.39,6.12,35.7,0.91
2016,18,51,6.76,11.1,+4.34,+64.2,2.65,2.21,7.46,-2.88,-2.2,0,2.38,4.58,3.01,5.39,60.7,1.23
2015,18,34,7.59,6.76,-0.83,-10.9,-2.29,-1.9,6.02,-1.32,-3.53,0,1.16,4.69,1.85,3.01,30.7,-1.06
2014,16.4,40,8.52,7.59,-0.93,-10.9,0.09,0.07,4.41,-2.72,-3.12,0,-1.43,1.69,3.28,1.85,34.7,0.04
2013,16.4,34,6.35,8.52,+2.17,+34.2,-0.53,-0.49,4.39,-2.89,-0.3,0,1.2,1.5,2.08,3.28,31.9,-0.3
2012,15.8,28,6.93,6.35,-0.58,-8.4,-1.42,-1.22,6.35,-2.82,-2.79,0,0.74,3.53,1.45,2.19,56.6,-0.77
2011,15.3,34,10.3,6.93,-3.37,-32.7,0.08,0.06,3.07,-4.87,1.95,0,0.15,-1.79,1.3,1.45,19.4,0.04
2010,16,30,14.6,10.3,-4.3,-29.5,-0.39,-0.37,4.14,-5.13,-2.62,0,-3.61,-0.99,4.91,1.3,25.5,-0.23
2009,15.7,34,6.8,14.6,+7.8,+114.7,-0.39,-0.3,5.87,-4.72,2.7,0,3.85,1.15,1.06,4.91,22.9,-0.19
2008,15.4,38,12,6.8,-5.2,-43.3,0.74,0.62,5.55,-5.01,-0.71,0,-0.17,0.54,1.23,1.06,36.2,0.4
2007,16.2,38,18.7,12,-6.7,-35.8,0.79,0.75,2.87,-9.34,6.97,0,0.5,-6.47,0.73,1.23,15.4,0.46
2006,14.7,38,18.75,18.7,-0.05,-0.3,1.45,1.13,7.09,-11.8,4.8,0,0.1,-4.7,0.63,0.73,52.1,0.77
2005,13.7,36,19.2,18.75,-0.45,-2.3,1.42,0.96,5.93,-5.43,-0.41,0,0.09,0.5,0.54,0.63,56,0.7
2004,,-,12.95,19.2,+6.25,+48.3,,,,,,,,,,,-,
2003,,-,11.8,12.95,+1.15,+9.7,,,,,,,,,,,-,
2002,,-,9.8,11.8,+2,+20.4,,,,,,,,,,,-,
2001,,-,9.8,9.8,0,0,,,,,,,,,,,-,
2000,,-,28.9,9.8,-19.1,-66.1,,,,,,,,,,,-,
1999,,-,26.5,28.9,+2.4,+9.1,,,,,,,,,,,-,
1998,,-,40.7,26.5,-14.2,-34.9,,,,,,,,,,,-,
