2017,5.35,57,35.95,44.8,-20.25,-36,2.58,1.53,0.31,-0.08,0.17,59.1,12.1,-3.28,6.63,1.9,1.17,0.33,+0.84,17.72
2016,5.35,51,56.2,55,-6.3,-10.1,2.28,1.27,0.28,-0.59,-0.26,55.7,12.2,-25.8,-11.5,-2.85,-2.16,-0.51,-1.56,17.33
2015,5.35,72,62.5,71.3,-35.9,-36.5,2.65,1.56,0.4,0.07,0.55,58.7,15.2,2.5,20.7,5.56,5.07,1.05,+1.46,18.38
2014,5.35,55,98.4,85.7,+17.3,+21.3,1.58,0.79,-0.35,0.13,-0.22,50.2,-22.3,8.34,-14,-2.1,-1.99,-0.41,-1.34,19.12
2013,5,75,81.1,83,-1.9,-2.3,2.01,1.16,0.3,0.02,0.4,57.7,14.9,0.78,20.1,5.35,5.01,0.93,-0.63,21.68
2012,4,84,-,-,-,-,2.01,1.23,0.51,0.01,0.62,61.4,25.4,0.31,31.1,15.8,14.1,1.56,+0.24,10.65
2011,4,89,-,-,-,-,1.43,0.91,0.36,0.08,0.51,63.4,25.1,5.47,35.7,14.1,12.7,1.32,+1.53,9.09
2010,3.5,-,-,-,-,-,-,-,-,-,-0.07,-,-,-,-,-,-,-0.21,+1.46,3.19
2009,3.15,-,-,-,-,-,-,-,-,-,-0.53,-,-,-,-,-,-,-1.67,+1.13,2.67
2008,3.15,-,-,-,-,-,-,-,-,-,-0.6,-,-,-,-,-,-,-2.8,-,4.34
2005,3.34,36,-,-,-,-,0.14,0.09,-0.83,-0.05,-0.92,62.7,-608,-35.2,-674,-57.9,-33.9,-2.76,-,4.74
