2017,7.73,34,10.75,6.81,+4.73,+78.6,0.51,-0.63,-1.76,-0.29,-2.3,-122,-344,-55.7,-449,-34.7,-26.2,-2.97,-2.01,7.09
2016,14.3,27,6.02,4.27,+2.14,+55.2,4.95,0,-0.78,-0.23,-1.01,-0.01,-15.9,-4.56,-20.4,-13.5,-8.92,-0.96,-0.37,5.43
2015,10.9,34,3.88,5.24,-2.93,-43,7.03,0.42,-0.8,0.15,-0.65,5.99,-11.4,2.15,-9.26,-8.66,-5.31,-0.59,+2.95,6.56
2014,10.9,23,6.81,7.46,-1.14,-14.3,8.63,-0.09,-1.48,-1.65,-3.87,-1.04,-17.2,-19.1,-45.5,-39.7,-25.3,-3.54,-0.95,7.18
2013,10.9,36,7.95,9.43,-1.6,-16.8,10.9,-0.54,-2.14,-0.6,-2.83,-4.91,-19.6,-5.49,-27.7,-22.5,-15,-2.59,-1.86,10.8
2012,10.9,32,9.55,8.14,+3.47,+57.1,13,0.87,-0.89,-0.09,-0.8,6.68,-6.86,-0.68,-6.51,-5.57,-3.63,-0.73,+4.2,13.42
2011,10.9,28,6.08,13.1,-13.82,-69.4,13.6,-0.99,-3.01,-3.19,-5.4,-7.26,-22.2,-23.5,-39.7,-29.7,-18.8,-4.93,-3.66,14.15
2010,10.9,28,19.9,29.6,-21.8,-52.3,18,1.07,-1.27,-0.3,-1.39,5.96,-7.07,-1.69,-7.72,-6.44,-4.36,-1.27,-2.43,19
2009,9.95,45,41.7,32.2,+33.12,+386,17.7,3.63,1.4,-0.19,1.16,20.6,7.93,-1.08,6.56,5.31,4.19,1.16,+0.55,22.48
2008,9.95,51,8.58,34.6,-41.42,-82.8,11.3,2.31,0.82,-0.22,0.6,20.3,7.26,-1.9,5.32,3.11,2.6,0.61,-7.85,21.31
2007,6,87,-,-,-,-,12.4,6.69,5.75,-0.14,4.26,54,46.4,-1.17,34.4,39.1,32.1,8.46,+6.53,29.3
2006,3.6,77,-,-,-,-,1.91,1.14,0.72,0.01,0.57,59.7,37.8,0.36,29.8,13.4,11.3,1.93,-,11.78
