2017,275,36,23.95,26.9,-1,-4,8361,316,59.1,2.45,38.9,3.78,0.71,0.03,0.52,6.49,1.43,1.48,+0.28,24.41
2016,265,34,24.95,21.4,+6.35,+34.1,6599,316,60.1,-12.5,29.6,4.8,0.91,-0.19,0.45,4.36,1.04,1.2,+0.65,26.62
2015,256,34,18.6,22.2,-10.1,-35.2,6233,294,23.9,-0.19,13.3,4.72,0.38,0,0.2,1.82,0.43,0.55,-0.95,28.45
2014,247,34,28.7,28.1,+3.65,+14.6,5923,311,37.6,10.8,35.8,5.25,0.64,0.18,0.61,5.26,1.26,1.5,-1.01,28.38
2013,238,38,25.05,29.2,-5.05,-16.8,6240,302,60.9,18.3,57.5,4.84,0.98,0.29,0.92,8.98,2.12,2.51,-0.55,27.83
2012,220,40,30.1,37.4,-8.25,-21.5,6578,319,82.2,9.59,66.7,4.85,1.25,0.15,1.01,10.8,2.53,3.06,-1.3,28.4
2011,208,40,38.35,45.1,-21.05,-35.4,6584,323,106,10.5,90.7,4.91,1.61,0.16,1.38,15.3,3.84,4.36,-1.79,29.74
2010,198,45,59.4,56.7,-2.7,-4.3,6152,345,138,15.9,120,5.61,2.24,0.26,1.96,21.7,6.06,6.15,+0.92,28.96
2009,186,40,62.1,49.4,+37.2,+149,5467,299,107,7.47,91.3,5.48,1.97,0.14,1.68,20,5.74,5.23,+0.66,28.47
2008,152,36,24.9,43,-35.4,-58.7,4451,249,86.1,2.44,68.8,5.59,1.93,0.05,1.55,19.3,5.56,4.57,-0.23,24.31
2007,138,36,60.3,55.7,+11.9,+24.6,2868,184,80.2,0.22,66.1,6.4,2.8,0.01,2.34,21.5,7.37,4.8,+0.48,23.69
2006,127,38,48.4,39.3,+6.7,+16.1,2211,147,69.6,-4.35,53.3,6.67,3.15,-0.2,2.39,19.5,7.6,4.32,+1.01,23.04
2005,118,36,41.7,26.7,+26.5,+174,1647,106,38,-5.27,31.8,6.42,2.31,-0.32,1.96,16,6.07,3.31,+4.2,21.84
2004,94.9,30,15.2,20.2,-12.1,-44.3,1168,64.9,6,-15.8,-8.24,5.56,0.51,-1.36,-0.71,-5.1,-1.96,-0.89,-2.75,16.6
2003,87.1,32,27.3,29.5,-6.9,-20.2,801,50.9,3.44,11.5,16.1,6.36,0.43,1.44,2.01,9.61,4,1.86,-0.94,19.48
2002,80,32,-,-,-,-,805,56.5,8.72,6.79,17.1,7.01,1.08,0.84,2.12,10.5,4.52,2.8,-,19.84
